,pdf,authors,titles,number,available
27,https://psb.stanford.edu/psb-online/proceedings/psb20/Hao.pdf,"Jie Hao, Sai Chandra Kosaraju, Nelson Zange Tsaku, Dae Hyun Song, Mingon Kang",PAGE-Net: Interpretable and Integrative Deep Learning for Survival Analysis Using Histopathological Images and Genomic Data,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb20/Hocking.pdf,"Toby Dylan Hocking, Guillaume Bourque",Machine Learning Algorithms for Simultaneous Supervised Detection of Peaks in Multiple Samples and Cell Types,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb20/Kompa.pdf,"Benjamin Kompa, Beau Coker",Learning a Latent Space of Highly Multidimensional Cancer Data,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb20/Lee.pdf,"Hao-Chih Lee, Matteo Danieletto, Riccardo Miotto, Sarah T. Cherng, and Joel T. Dudley",Scaling Structural Learning with NO-BEARS to Infer Causal Transcriptome Networks,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb20/Levy.pdf,"Joshua J. Levy, Lucas A. Salas, Brock C. Christensen, Aravindhan Sriharan, Louis J. Vaickus","PathFlowAI: A High-Throughput Workflow for Preprocessing, Deep Learning and Interpretation in Digital Pathology",31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb20/Neums.pdf,"Lisa Neums, Richard Meier, Devin C. Koestler, Jeffrey A. Thompson",Improving Survival Prediction Using a Novel Feature Selection and Feature Reduction Framework Based on the Integration of Clinical and Molecular Data,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb20/Park.pdf,"Sunho Park, Nabhonil Kar, Jae-Ho Cheong, Tae Hyun Hwang",Bayesian Semi-Nonnegative Matrix Tri-Factorization to Identify Pathways Associated with Cancer Phenotypes,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb20/Pham.pdf,"Minh Pham, Olivier Lichtarge",Graph-Based Information Diffusion Method for Prioritizing Functionally Related Genes in Protein- Protein Interaction Networks,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb20/Ramchandran.pdf,"Maya Ramchandran, Prasad Patil, Giovanni Parmigiani",Tree-Weighting for Multi-Study Ensemble Learners,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb20/Sosa.pdf,"Daniel N. Sosa, Alexander Derry, Margaret Guo, Eric Wei, Connor Brinton, Russ B. Altman",A Literature-Based Knowledge Graph Embedding Method for Identifying Drug Repurposing Opportunities in Rare Diseases,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb20/Srivastava.pdf,"Arunima Srivastava, Michael Sharpnack, Kun Huang, Parag Mallick, Raghu Machiraju Dowell",PTR Explorer: An approach to identify and explore Post Transcriptional Regulatory mechanisms using proteogenomics,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb20/Stanley.pdf,"Jacob T. Stanley, Alison R. Gilchrist, Alex C. Stabell, Mary A. Allen, Sara L. Sawyer, Robin D. Dowell",Two-stage ML Classifier for Identifying Host Protein Targets of the Dengue Protease,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb20/Tran.pdf,"Nhat Tran, Jean Gao","Network Representation of Large-Scale Heterogeneous RNA Sequences with Integration of Diverse Multi-omics, Interactions, and Annotations Data",39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb20/Wang.pdf,"Yue Wang, Tong Wu, Yunlong Wang, Gao Wang",Enhancing Model Interpretability and Accuracy for Disease Progression Prediction via Phenotype-Based Patient Similarity Learning,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb20/Wheeler.pdf,"Nicholas R. Wheeler, Penelope Benchek, Brian W. Kunkle, Kara L. Hamilton-Nelson, Mike Warfe, Jeremy R. Fondran, Jonathan L. Haines, William S. Bush",Hadoop and PySpark for Reproducibility and Scalability of Genomic Sequencing Studies,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb20/Yao.pdf,"Yao Yao, Stephen A. Ramsey",CERENKOV3: Clustering and Molecular Network-Derived Features Improve Computational Prediction of Functional Noncoding SNPs,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb20/Arslanturk.pdf,"Suzan Arslanturk, Sorin Draghici, Tin Nguyen",Integrated Cancer Subtyping using Heterogeneous Genome-Scale Molecular Datasets,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb20/Bae.pdf,"Ho Bae, Dahuin Jung, Hyun-Soo Choi, Sungroh Yoon",AnomiGAN: Generative Adversarial Networks for Anonymizing Private Medical Data,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb20/Crawford.pdf,"Dana C. Crawford, John Lin, Jessica N. Cooke Bailey, Tyler Kinzy, John R. Sedor, John F. O'Toole, Williams S. Bush",Frequency of ClinVar Pathogenic Variants in Chronic Kidney Disease Patients Surveyed for Return of Research Results at a Cleveland Public Hospital,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb20/Kong.pdf,"Sek Won Kong, Carles Hernandez-Ferrer",Assessment of Coverage for Endogenous Metabolites and Exogenous Chemical Compounds Using an Untargeted Metabolomics Platform,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb20/Larson.pdf,"Nicholas B. Larson, Melissa C. Larson, Jie Na, Carlos P. Sosa, Chen Wang, Jean-Pierre Kocher, Ross Rowsey",Coverage Profile Correction of Shallow-Depth Circulating Cell-Free DNA Sequencing via Multi- Distance Learning,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb20/Lever.pdf,"Jake Lever, Julia M. Barbarino, Li Gong, Rachel Huddart, Katrin Sangkuhl, Ryan Whaley, Michelle Whirl-Carrillo, Mark Woon, Teri E. Klein and Russ B. Altman",PGxMine: Text Mining for Curation of PharmGKB,48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb20/Liu.pdf,"Qingzhi Liu, Min Jin Ha, Rupam Bhattacharyya, Lana Garmire, Veerabhadran Baladandayuthapani",Network-Based Matching of Patients and Targeted Therapies for Precision Oncology,49.0,True
50,https://psb.stanford.edu/psb-online/proceedings/psb20/Liu_S..pdf,"Shikang Liu, David Hachen, Omar Lizardo, Christian Poellabauer, Aaron Striegel, Tijana Milenkovic",The Power of Dynamic Social Networks to Predict Individuals' Mental Health,50.0,True
51,https://psb.stanford.edu/psb-online/proceedings/psb20/Luthria.pdf,"Gaurav Luthria, Qingbo Wang",Implementing a Cloud Based Method for Protected Clinical Trial Data Sharing,51.0,True
52,https://psb.stanford.edu/psb-online/proceedings/psb20/Passero.pdf,"Kristin Passero, Xi He, Jiayan Zhou, Bertram Mueller-Myhsok, Marcus E. Kleber, Winfried Maerz, Molly A. Hall",Phenome-wide Association Studies on Cardiovascular Health and Fatty Acids Considering Phenotype Quality Control Practices for Epidemiological Data,52.0,True
53,https://psb.stanford.edu/psb-online/proceedings/psb20/Pershad.pdf,"Yash Pershad, Margaret Guo, Russ B. Altman",Pathway and Network Embedding Methods for Prioritizing Psychiatric Drugs,53.0,True
54,https://psb.stanford.edu/psb-online/proceedings/psb20/Pietras.pdf,"Christopher Michael Pietras, Liam Power, Donna K. Slonim",aTEMPO: Pathway-Specific Temporal Anomalies for Precision Therapeutics,54.0,True
55,https://psb.stanford.edu/psb-online/proceedings/psb20/Tong.pdf,"Jiayi Tong, Rui Duan, Ruowang Li, Martijn J. Scheuemie, Jason H. Moore, Yong Chen",Robust-ODAL: Learning from Heterogeneous Health Systems Without Sharing Patient-Level Data,55.0,True
56,https://psb.stanford.edu/psb-online/proceedings/psb20/Washington.pdf,"Peter Washington, Kelley Marie Paskov, Haik Kalantarian, Nathaniel Stockham, Catalin Voss, Aaron Kline, Ritik Patnaik, Brianna Chrisman, Maya Varma, Qandeel Tariq, Kaitlyn Dunlap, Jessey Schwartz, Nick Haber, Dennis P. Wall",Feature Selection and Dimension Reduction of Social Autism Data,56.0,True
57,https://psb.stanford.edu/psb-online/proceedings/psb20/Wolf.pdf,"Jack Wolf, Martha Barnard, Xueting Xia, Nathan Ryder, Jason Westra, Nathan Tintle","Computationally Efficient, Exact, Covariate-Adjusted Genetic Principal Component Analysis by Leveraging Individual Marker Summary Statistics from Large Biobanks",57.0,True
58,https://psb.stanford.edu/psb-online/proceedings/psb20/Petkovic.pdf,"Dragutin Petkovic, Lester Kobzik, Reza Ghanadan",AI Ethics and Values in Biomedicine – Technical Challenges and Solutions,58.0,True
59,https://psb.stanford.edu/psb-online/proceedings/psb20/Gursoy.pdf,"Gamze Gursoy, Megan Doerr, John Wilbanks, Jennifer K. Wagner, Haixu Tang, Steven E. Brenner",Navigating Ethical Quandaries with the Privacy Dilemma of Biomedical Datasets,59.0,True
60,https://psb.stanford.edu/psb-online/proceedings/psb20/Bush.pdf,"William S. Bush, Nicholas Wheeler, Brett Beaulieu-Jones, Christian Darabos",Packaging Biocomputing Software to Maximize Distribution and Reuse,60.0,True
61,https://psb.stanford.edu/psb-online/proceedings/psb20/Ritchie.pdf,"Marylyn Ritchie, Jason Moore, Ju Han Kim",Translational Bioinformatics: Biobanks in the Precision Medicine Era,61.0,True
