,pdf,authors,titles,number,available
11,https://psb.stanford.edu/psb-online/proceedings/psb22/chao.pdf,"Sherry Chao, David Belanger",Generalizing Few-Shot Classification of Whole-Genome Doubling Across Cancer Types,11.0,True
12,https://psb.stanford.edu/psb-online/proceedings/psb22/nouira.pdf,"Asma Nouira, Chloé-Agathe Azencottt",Multitask group Lasso for Genome Wide association Studies in diverse populations,12.0,True
13,https://psb.stanford.edu/psb-online/proceedings/psb22/levy.pdf,"Joshua J. Levy, Carly A. Bobak, Mustafa Nasir-Moin, Eren M. Veziroglu, Scott M. Palisoul, Rachael E. Barney, Lucas A. Salas, Brock C. Christensen, Gregory J. Tsongalis, Louis J. Vaickus",Mixed Effects Machine Learning Models for Colon Cancer Metastasis Prediction using Spatially Localized Immuno-Oncology Markers,13.0,True
14,https://psb.stanford.edu/psb-online/proceedings/psb22/romano.pdf,"Joseph D. Romano, Yun Hao, Jason H. Moore",Improving QSAR Modeling for Predictive Toxicology using Publicly Aggregated Semantic Graph Data and Graph Neural Networks,14.0,True
15,https://psb.stanford.edu/psb-online/proceedings/psb22/schiebout.pdf,"Courtney Schiebout, H. Robert Frost",CAMML: Multi-Label Immune Cell-Typing and Stemness Analysis for Single-Cell RNA-sequencing,15.0,True
16,https://psb.stanford.edu/psb-online/proceedings/psb22/rubel.pdf,"Tobias Rubel, Pramesh Singh, Anna Ritz",Reconciling Signaling Pathway Databases with Network Topologies,16.0,True
17,https://psb.stanford.edu/psb-online/proceedings/psb22/duffy.pdf,"Grant Duffy, Ishan Jain, Bryan He, David Ouyang",Interpretable Deep Learning Prediction of 3D Assessment of Cardiac Function,17.0,True
18,https://psb.stanford.edu/psb-online/proceedings/psb22/vodrahalli.pdf,"Kailas Vodrahalli, Maciej Filipkowski, Tiffany Chen, James Zou, Yaping Joyce Liao",Predicting Visuo-Motor Diseases from Eye Tracking Data,18.0,True
19,https://psb.stanford.edu/psb-online/proceedings/psb22/chao_s.pdf,"Sherry Chao, Michael P. Brenner, Nir Hacohen",Identifying Cell Type-Specific Chemokine Correlates with Hierarchical Signal Extraction from Single-Cell Transcriptomes,19.0,True
20,https://psb.stanford.edu/psb-online/proceedings/psb22/cui.pdf,"Sunny Cui, Elizabeth C. Yoo, Didong Li, Krzysztof Laudanski, Barbara E. Engelhardt",Hierarchical Gaussian Processes and Mixtures of Experts to Model COVID-19 Patient Trajectories,20.0,True
21,https://psb.stanford.edu/psb-online/proceedings/psb22/ren.pdf,"Shuangxia Ren, Yifeng Tao, Ke Yu, Yifan Xue, Russell Schwartz, Xinghua Lu",De novo Prediction of Cell-Drug Sensitivities Using Deep Learning-based Graph Regularized Matrix Factorization,21.0,True
22,https://psb.stanford.edu/psb-online/proceedings/psb22/noshad.pdf,"Morteza Noshad, Ivana Jankovic, Jonathan H. Chen",Clinical Recommender Algorithms to Simulate Digital Specialty Consultations,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb22/poorawala-lohani.pdf,"Nooriyah Poorawala-Lohani, Patricia Riddle, Mehnaz Adnan, Jörg Wicker",A Novel Approach for Time Series Forecasting of Influenza-like Illness Using a Regression Chain Method,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb22/chrisman.pdf,"Brianna Sierra Chrisman, Kelley M Paskov, Chloe He, Jae-Yoon Jung, Nate Stockham, Peter Yigitcan Washington, Dennis Paul Wall",A Method for Localizing Non-Reference Sequences to the Human Genome,24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb22/nam.pdf,"Yonghyun Nam, Sang-Hyuk Jung, Anurag Verma, Vivek Sriram, Hong-Hee Won, Jae-Seung Yun, Regeneron Genetics Center, Dokyoon Kim",netCRS: Network-based comorbidity risk score for prediction of myocardial infarction using biobank-scaled PheWAS data,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb22/he.pdf,"Bryan He, Matthew Thomson, Meena Subramaniam, Richard Perez, Chun Jimmie Ye, James Zou",CloudPred: Predicting Patient Phenotypes From Single-cell RNA-seq,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb22/slim.pdf,"Lotfi Slim, Clément Chatelain, Chloé-Agathe Azencott",Nonlinear post-selection inference for genome-wide association studies,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb22/mahoney.pdf,"Emily Mahoney, Vaibhav Janve, Timothy J. Hohman, Logan Dumitrescu",Evaluation of Sex-Aware PrediXcan Models for Predicting Gene Expression,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb22/kaczmarek.pdf,"Emily Kaczmarek, Amoon Jamzad, Tashifa Imtiaz, Jina Nanayakkara, Neil Renwick, Parvin Mousavi",Multi-Omic Graph Transformers for Cancer Classification and Interpretation,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb22/li.pdf,"Binglan Li, Michelle Whirl-Carrillo, Matt W. Wright, Larry Babb, Heidi L. Rehm, Teri E. Klein",An Investigation of the Knowledge Overlap between Pharmacogenomics and Disease Genetics,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb22/wkshop_emerging.pdf,"Mohammed El-Kebir, Quaid Morris, Layla Oesper, S. Cenk Sahinalp",Emerging Topics in Cancer Evolution,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb22/wkshop_synbio.pdf,"Corey M. Hudson, Nicholas D. Pattengale, Ravishankar K. Iyer, Zbigniew T. Kalbarczyk, Nina Alli",Genomic and Synthetic Biology Digital Biosecurity,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb22/wkshop_image.pdf,"Gregory P. Way, Hannah Spitzer, Philip Burnham, Arjun Raj, Fabian Theis, Shantanu Singh, Anne E. Carpenter",Image-based profiling: a powerful and challenging new data type,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb22/wkshop_packaging.pdf,"William S. Bush, Nicholas Wheeler, Christian Darabos, Brett Beaulieu-Jones",Packaging Biocomputing Software to Maximize Distribution and Reuse,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb22/wkshop_social.pdf,"Gamze Gursoy, Bradley Malin, Steven E. Brenner","Social, Technical, and Ethical Challenges in Biomedical Data Privacy",35.0,True
