,pdf,authors,titles,number,available
11,https://psb.stanford.edu/psb-online/proceedings/psb13/pendergrass.pdf,"Sarah A. Pendergrass, Shefali S. Verma, Emily R. Holzinger, Carrie B. Moore, John Wallace, Scott M. Dudek, Wayne Huggins, Terrie Kitchner, Carol Waudby, Richard Berg, Catherine A. McCarty, Marylyn D. Ritchie","Next-Generation Analysis of Cataracts: Determining Knowledge Driven Gene-Gene Interactions Using Biofilter, and Gene-Environment Interactions Using the PhenX Toolkit",11.0,True
12,https://psb.stanford.edu/psb-online/proceedings/psb13/perez-rathke.pdf,"Alan Perez-Rathke, Haiquan Li, Yves A. Lussier",Interpreting Personal Transcriptomes: Personalized Mechanism-Scale Profiling of RNA-seq Data,12.0,True
13,https://psb.stanford.edu/psb-online/proceedings/psb13/biswas.pdf,"Surojit Biswas, Vladimir Jojic",AMP: Assembly Matching Pursuit,13.0,True
14,https://psb.stanford.edu/psb-online/proceedings/psb13/crawford.pdf,"Dana C. Crawford, Robert Goodloe, Kristin Brown-Gentry, Sarah Wilson, Jamie Roberson, Niloufar B. Gillani, Marylyn D. Ritchie, Holli H. Dilks, William S. Bush",Characterization of the Metabochip in Diverse Populations from the International HapMap Project in the Epidemiologic Architecture for Genes Linked to Environment (EAGLE) Project,14.0,True
15,https://psb.stanford.edu/psb-online/proceedings/psb13/flores.pdf,"Samuel Coulbourn Flores, Georgeta Zemora, Christina Waldsich",Insights into Diseases of Human Telomerase from Dynamical Modeling,15.0,True
16,https://psb.stanford.edu/psb-online/proceedings/psb13/huang.pdf,"Grace T. Huang, Kathryn I. Cunningham, Panayiotis V. Benos, Chakra S. Chennubhotla",Spectral Clustering Strategies for Heterogeneous Disease Data,16.0,True
17,https://psb.stanford.edu/psb-online/proceedings/psb13/li.pdf,"Li Li, David Ruau, Rong Chen, Susan Weber, Atul J. Butte",Systematic Identification of Risk Factors for Alzheimer's Disease Through Shared Genetic Architecture and Electronic Medical Records,17.0,True
18,https://psb.stanford.edu/psb-online/proceedings/psb13/province.pdf,"Michael A. Province, Ingrid B. Borecki",A Correlated Meta-Analysis Strategy for Data Mining “Omic” Scans,18.0,True
19,https://psb.stanford.edu/psb-online/proceedings/psb13/bayzid.pdf,"M.S. Bayzid, Siavash Mirarab, Tandy Warnow",Inferring Optimal Species Trees Under Gene Duplication and Loss,19.0,True
20,https://psb.stanford.edu/psb-online/proceedings/psb13/degnan.pdf,James H. Degnan,Evaluating Variations on the STAR Algorithm for Relative Efficiency and Sample Sizes Needed to Reconstruct Species Trees,20.0,True
21,https://psb.stanford.edu/psb-online/proceedings/psb13/kopelman.pdf,"Naama M. Kopelman, Lewi Stone, Olivier Gascuel, Noah A. Rosenberg",The Behavior of Admixed Populations in Neighbor-Joining Inference of Population Trees,21.0,True
22,https://psb.stanford.edu/psb-online/proceedings/psb13/lin.pdf,"Yu Lin, Fei Hu, Jijun Tang, Bernard M.E. Moret",Maximum Likelihood Phylogenetic Reconstruction from High-Resolution Whole-Genome Data and a Tree of 68 Eukaryotes,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb13/roch.pdf,Sebastien Roch,An Analytical Comparison of Multilocus Methods Under the Multispecies Coalescent: The Three-Taxon Case,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb13/brown.pdf,"Daniel G. Brown, Jakub Truszkowski",LSHPlace: Fast Phylogenetic Placement Using Locality-Sensitive Hashing,24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb13/ding.pdf,"Jun Ding, Xiaohui Cai, Ying Wang, Haiyan Hu, Xiaoman Li",ChIPModule: Systematic Discovery of Transcription Factors and Their Cofactors from ChIP-seq Data,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb13/moore.pdf,"Carrie B. Moore, John R. Wallace, Alex T. Frase, Sarah A. Pendergrass, Marylyn D. Ritchie",Using BioBin to Explore Rare Variant Population Stratification,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb13/schrider.pdf,"Daniel R. Schrider, David J. Begun, Matthew W. Hahn",Detecting Highly Differentiated Copy-Number Variants from Pooled Population Sequencing,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb13/singh.pdf,"Angad Pal Singh, Samreen Zafer, Itsik Pe'er",MetaSeq: Privacy Preserving Meta-Analysis of Sequencing-Based Association Studies,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb13/bush.pdf,"William S. Bush, Jonathan Boston, Sarah A. Pendergrass, Logan Dumitrescu, Robert Goodloe, Kristin Brown-Gentry, Sarah Wilson, Bob McClellan Jr., Eric Torstenson, Melissa A. Basford, Kylee L. Spencer, Marylyn D. Ritchie, Dana C. Crawford",Enabling High-Throughput Genotype-Phenotype Associations in the Epidemiologic Architecture for Genes Linked to Environment (EAGLE) Project as Part of the Population Architecture Using Genomics and Epidemiology (PAGE) Study,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb13/holzinger.pdf,"Emily R Holzinger, Scott M. Dudek, Alex T. Frase, Ronald M. Krauss, Marisa W. Medina, Marylyn D. Ritchie",ATHENA: A Tool for Meta-Dimensional Analysis Applied to Genotypes and Gene Expression Data to Predict HDL Cholesterol Levels,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb13/hu.pdf,"Ting Hu, Angeline S. Andrew, Margaret R. Karagas, Jason H. Moore",Statistical Epistasis Networks Reduce the Computational Complexity of Searching Three-Locus Genetic Models,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb13/kolchinsky.pdf,"Artemy Kolchinsky, Analia Lourenco, Lang Li, Luis M. Rocha",Evaluation of Linear Classifiers on Articles Containing Pharmacokinetic Evidence of Drug-Drug Interactions,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb13/seedorff.pdf,"Michael Seedorff, Kevin J. Peterson, Laurie A. Nelsen, Cristian Cocos, Jennifer B. McCormick, Christopher G. Chute, Jyotishman Pathak",Incorporating Expert Terminology and Disease Risk Factors into Consumer Health Vocabularies,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb13/verspoor.pdf,"Karin Verspoor, Andrew MacKinlay, Judith D. Cohn, Michael E. Wall",Detection of Protein Catalytic Sites in the Biomedical Literature,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb13/wkshp-modeling.pdf,"Eric Batchelor, Maricel G. Kann, Teresa M. Przytycka, Benjamin J. Raphael, and Damian Wojtowicz",Modeling cell heterogeneity: from single-cell variations to mixed cells populations,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb13/wkshp-cloud.pdf,Peter M. Kasson,Computational Biology in the Cloud: Methods and New Insights from Computing at Scale,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb13/wkshp-ccmp.pdf,Lawrence Hunter,Computational Challenges of Mass Phenotyping,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb13/wkshp-pm.pdf,"Quaid Morris, Steven E. Brenner, Jennifer Listgarten, Oliver Stegle",The Future of Genome-Based Medicine,38.0,True
