,pdf,authors,titles,number,available
13,https://psb.stanford.edu/psb-online/proceedings/psb99/McClure.pdf,M.A. McClure and J. Kowlask,The Effects of Ordered-Series-of-Motifs Anchoring and Sub-Class Modeling            on the Generation of HMMs Representing Highly Divergent Protein Sequences,13.0,True
14,https://psb.stanford.edu/psb-online/proceedings/psb99/Murakami.pdf,K. Murakami and T. Takag,Clustering and Detection of 5' Splice Sites of mRNA by k Weight-Matrices Model,14.0,True
15,https://psb.stanford.edu/psb-online/proceedings/psb99/Savoie.pdf,"C.J. Savoie, N. Kamikawaji, T. Sasazuki, and S. Kuhar",Use of Bonsai Decision Trees for the Identification of Potential MHC Class I            Peptide Epitope Motifs,15.0,True
16,https://psb.stanford.edu/psb-online/proceedings/psb99/Su.pdf,"S. Su, D.J. Cook, and L.B. Holde",Application of Knowledge Discovery to Molecular Biology:  Identifying Structural Regularities in Proteins,16.0,True
17,https://psb.stanford.edu/psb-online/proceedings/psb99/Tsunoda.pdf,"T. Tsunoda, M. Fukagawa, and T. Takag",Time and Memory Efficient Algorithm for Extracting Palindromic and Repetitive       Subsequences in Nucleic Acid Sequences,17.0,True
18,https://psb.stanford.edu/psb-online/proceedings/psb99/Williams.pdf,H.E. William,Effective Query Filtering for Fast Homology Searching,18.0,True
19,https://psb.stanford.edu/psb-online/proceedings/psb99/Schaff.pdf,J. Schaff and L.M. Loe,The Virtual Cell,19.0,True
20,https://psb.stanford.edu/psb-online/proceedings/psb99/Trayanova.pdf,"N.A. Trayanova, F. Aguel, and K. Skouibin",Extension of Refractoriness in a Model of Cardiac Defibrillation,20.0,True
21,https://psb.stanford.edu/psb-online/proceedings/psb99/Delgrange.pdf,"O. Delgrange, M. Dauchet, and E. Rival",Location of Repetitive Regions in Sequences By Optimizing A Compression Method,21.0,True
22,https://psb.stanford.edu/psb-online/proceedings/psb99/Dewey.pdf,T.G. Dewe,MDL and the Statistical Mechanics of Protein Potentials,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb99/Fetrow.pdf,J. S. Fetrow and G. Ber,Using Information Theory to Discover Side Chain Rotamer Classes:                      Analysis of the Effects of Local Backbone Structure,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb99/Lemoine.pdf,"E. Lemoine, D. Merceron, J. Sallantin, and E. Mephu-Nguif",Improving the Efficiency of a User-Driven Learning System with                                 Reconfigurable Hardware.  Application to DNA Splicing.,24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb99/Olsen.pdf,"R. Olsen, T. Hwa, and M. Lässi",Optimizing Smith-Waterman Alignments,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb99/Qian.pdf,G. Qia,Computing Minimum Description Length for Robust Linear Regression Model Selection,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb99/Tanaka.pdf,"H. Tanaka, F. Ren, T. Okayama, and T. Gojobor",Topology Selection in Unrooted Molecular Phylogenetic Tree By Minimum        Model-Based Complexity Method,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb99/Meiyappan.pdf,"S. Meiyappan, R. Raghavan, R. Viswanathan, Y. Yu, and W. Lawto",Proteinmorphosis: A Mechanical Model for Protein Conformational Changes,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb99/Meads.pdf,"D. Meads, M.C. Hansen, and A. Pan",ProtAlign: A 3-Dimensional Protein Alignment Assessment Tool,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb99/Hansen.pdf,"M.C. Hansen, E. Charp, S. Lodha, D. Meads, and A. Pan",PROMUSE:  A System for Multi-Media Data Presentation of Protein                           Structural Alignments,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb99/Quinn.pdf,"G. Quinn, H-P Wang, D. Martinez, and P.E. Bourn",Developing Protein Documentaries and Other Multimedia Presentations for                  Molecular Biology,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb99/Salamonsen.pdf,"W. Salamonsen, K.Y.C. Mok, P. Kolatkar, and S. Subbia","BioJAKE: A Tool for the Creation, Visualization and Manipulation of                      Metabolic Pathways",32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb99/Sanner.pdf,"M.F. Sanner, B.S. Duncan, C.J. Carrillo, and A.J. Olso",Integrating Computation and Visualization for Biomolecular Analysis:                        An Example Using Python and AVS,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb99/Blinn.pdf,"J.R. Blinn, D.C. Rohrer, and G.M. Maggior",Field-Based Similarity Forcing in Energy Minimization and Molecular Matching,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb99/Bouzida.pdf,"D. Bouzida, S. Arthurs, A.B. Colson, S.T. Freer, D.K. Gehlhaar, V. Larson,  B.A. Luty, P.A. Rejto, P.W. Rose, and G.M. Verkhivke",Thermodynamics and Kinetics of Ligand-Protein Binding Studied with the                  Weighted Histogram Analysis Method and Simulated Annealing,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb99/Gund.pdf,P. Gun,"Empirical vs. ""Rational"" Methods of Discovering New Drugs",36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb99/Labute.pdf,P. Labut,Binary QSAR: A New Method for the Determination of Quantitative                            Structure Activity Relationships,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb99/Mason.pdf,J.S. Mason and D.L. Chene,Ligand-Receptor 3-D Similarity Studies Using Multiple 4-Point Pharmacophores,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb99/Shkel.pdf,I.A. Shkel and S. Ki,Two-Dimensional Reaction of Biological Molecules Studied by Weighted-                  Ensemble Brownian Dynamics,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb99/Lemmen.pdf,"C. Lemmen, A. Zien, R. Zimmer, and T. Lengaue",Application of Parameter Optimization to Molecular Comparison Problems,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb99/Ptitsyn.pdf,O.B. Ptitsy,Protein Evolution and Protein Folding:  Non-Functional Conserved Residues              and Their Probable Role,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb99/Samudrala.pdf,"R. Samudrala, Y. Xia, M. Levitt, and E. S. Huan",A Combined Approach for Ab Initio Construction of Low Resolution Protein              Tertiary Structures from Sequence,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb99/Landry.pdf,"S.J. Landry, N.K. Steede, A.M. Garaudy, K. Maskos, and P.V. Viitane",Chaperonin Function Depends on Structure and Disorder in Co-Chaperonin                 Mobile Loops,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb99/Rodi.pdf,D.J. Rodi and L. Makowsk,"Similarity Between the Sequences of Taxol-Selected Peptides and the                           Disordered Loop of the Anti-Apoptotic Protein, BCL-2",44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb99/Mathieson.pdf,"S. I. Mathieson, C. J. Penkett, and L. J. Smit",Characterisation of Side-Chain Conformational Preferences in a Biologically               Active But Unfolded Protein,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb99/nieslanik.pdf,"B.S. Nieslanik, E.C. Dietze, W.M. Atkins, I. Le Trong, and E. Adma",The Locally Denatured State of Glutathione S-Transferase A1-1:  Transition                State Analysis of Ligand-Dependent Formation of the C-Terminal Helix,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb99/sessions.pdf,"R.B. Sessions, M.V. Hayes, A.J. Murray, A.R. Clarke, and R.L. Brad","One Sequence, Four Folds:  Transitions Between an Ensemble of Metastable               Folds for the N-Terminal Domain of CD2",47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb99/shaiu.pdf,"W.-L. Shaiu, T. Hu, and T.-S. Hsie","The Hydrophilic, Protease-Sensitive Terminal Domains of Eucaryotic DNA Topoisomerases Have Essential Intracellular Functions",48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb99/Yang.pdf,"X.-M. Yang, R.E. Georgescu, J.-H. Li, W.-F. Yu, Haierhan,  and M.L. Tasayc",Recognition Between Disordered Polypeptide Chains from Cleavage of an                   a/B Domain:  Self- versus Non-Self-Association,49.0,True
