,pdf,authors,titles,number,available
41,https://psb.stanford.edu/psb-online/proceedings/psb00/stapley.pdf,B.J. Stapley and G. Benoi,Biobibliometrics: Information Retrieval and Visualization from Co-Occurrences of Gene Names in Medline Abstracts,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb00/thomas.pdf,"J. Thomas, D. Milward, C. Ouzounis, S. Pulman, and M. Carrol",Automatic Extraction of Protein Interactions from Scientific Abstracts,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb00/dunbar.pdf,J.B. Dunba,Compound Acquisition Strategies,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb00/godden.pdf,"J.W. Godden, L. Xue, F.L. Stahura, and J. Bajorat",Searching for Molecules with Similar Biological Activity:  Analysis by Fingerprint Profiling,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb00/mason.pdf,J.S. Mason and D.L. Chene,Library Design and Virtual Screening Using Multiple 4-Point Pharmacophore Fingerprints,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb00/zheng.pdf,"W. Zheng, S. T. Hung, J. T. Saunders, and G. L. Seibe",Piccolo: A Tool For Combinatorial Library Design Via Multicriterion Optimization,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb00/dewey.pdf,T.G. Dewe,Information Dynamics of In Vitro Selection-Amplification Systems,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb00/grosse.pdf,"I. Grosse, S.V. Buldyrev, H. E. Stanley, D. Holste, and H. Herze",Average Mutual Information of Coding and Noncoding DNA,48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb00/kschischo.pdf,M. Kschischo and M. Lässi,Finite-temperature Sequence Alignment,49.0,True
50,https://psb.stanford.edu/psb-online/proceedings/psb00/cheungnew.pdf,"K-H. Cheung, P.L. Miller, J.R. Kidd, K.K. Kidd, M.V. Osier, and A. J. Paksti",ALFRED: A Web-Accessible Allele Frequency Database,50.0,True
51,https://psb.stanford.edu/psb-online/proceedings/psb00/cheung.pdf,"K-H. Cheung, P.L. Miller, J.R. Kidd, K.K. Kidd, M.V. Osier, and A. J. Paksti",ALFRED: A Web-Accessible Allele Frequency Database,51.0,True
52,https://psb.stanford.edu/psb-online/proceedings/psb00/collins.pdf,A. Collin,Linkage Disequilibrium Mapping:  Using Single Nucleotide Polymorphisms - Which Population?,52.0,True
53,https://psb.stanford.edu/psb-online/proceedings/psb00/gordon.pdf,"D. Gordon, S.M. Leal, S.C. Heath, and J. Ot",An Analytic Solution to Single Nucleotide Polymorphism Error-Detection Rates in Nuclear Families:  Implications for Study Design,53.0,True
54,https://psb.stanford.edu/psb-online/proceedings/psb00/xiong.pdf,"M. Xiong, J. Akey, and L. Ji",The Haplotype Linkage Disequilibrium Test for Genome-Wide Screens: Its Power and Study,54.0,True
