,pdf,authors,titles,number,available
26,https://psb.stanford.edu/psb-online/proceedings/psb01/rice.pdf,E. Rice and R. Hughey,Molecular Fingerprinting on the SIMD Parallel Processor Kestrel,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb01/sasik.pdf,"R. Sásik, T. Hwa, N. Iranfar, and W.F. Loomi",Percolation Clustering: A Novel Algorithm Applied to the Clustering of  Gene Expression Patterns in Dictyostelium Development,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb01/sengupta.pdf,R. Sengupta and M. Tomp,Quality Control in Manufacturing Oligo Arrays:  A Combinatorial  Design Approach,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb01/waugh.pdf,"A. Waugh, G.A. Williams, L. Wei, and R.B. Altma",Using Metacomputing Tools to Facilitate Large Scale Analyses of  Biological Databases,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb01/chang.pdf,"J.T. Chang, S. Raychaudhuri, and R.B. Altma",Including Biological Literature Improves Homology Search,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb01/ili.pdf,"I. Iliopoulos, A. J. Enright, and C. A. Ouzounis",TEXTQUEST: Document Clustering of MEDLINE Abstracts For Concept  Discovery In Molecular Biology,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb01/jcpark.pdf,"J. C. Park, H. S. Kim, and J. J. Ki",Bidirectional Incremental Parsing for Automatic Pathway Identification with  Combinatory Categorial Grammar,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb01/yakushiji.pdf,"A. Yakushiji, Y. Tateisi, Y. Miyao, and J. Tsuji",Event Extraction from Biomedical Papers Using a Full Parser,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb01/hartemink.pdf,"A.J. Hartemink, D.K. Gifford, T.S. Jaakkola, and R.A. Youn",Using Graphical Models and Genomic Expression Data to Statistically Validate  Models of Genetic Regulatory Networks,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb01/koza.pdf,"J.R. Koza, W. Mydlowec, G. Lanza, J. Yu, and M.A. Kean",Reverse Engineering of Metabolic Pathways from Observed Data Using Genetic Programming,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb01/maki.pdf,"Y. Maki, D. Tominaga, M. Okamoto, S. Watanabe, and Y. Eguch",Development of a System for the Inference of Large Scale Genetic Networks,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb01/regev.pdf,"A. Regev, W. Silverman, and E. Shapir",Representation and Simulation of Biochemical Processes Using the pi- Calculus Process Algebra,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb01/romero.pdf,P.R. Romero and P. Kar,Nutrition-Related Analysis of Pathway/Genome Databases,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb01/stephens.pdf,"M. Stephens, M. Palakal, S. Mukhopadhyay, R. Raje, and J.  Mostaf",Detecting Gene Relations from MEDLINE Abstracts,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb01/tsien.pdf,"C.L. Tsien, T.A. Libermann, X. Gu, and I.S. Kohan",On Reporting Fold Differences,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb01/wessels.pdf,"L.F.A. Wessels, E.P. Van Someren, and M.J.T. Reinder",A Comparison of Genetic Network Models,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb01/wong.pdf,L. Won,"PIES, A Protein Interaction Extraction System",42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb01/you.pdf,L. You and J. Yi,Simulating the Growth of Viruses,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb01/be.pdf,"O.R.P. Bininda-Emonds, S.G. Brady, J. Kim, and M.J. Sanderso",Scaling of Accuracy in Extremely Large Phylogenetic Trees,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb01/evans.pdf,P.A. Evans and H.T. Wareha,Exact Algorithms for Computing Pairwise Alignments and 3-Medians From  Structure-Annotated Sequences (Extended Abstract),45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb01/jkim.pdf,J. Kim and B.A. Salisbury,A Tree Obscured By Vines:  Horizontal Gene Transfer and the Median Tree  Method of Estimating Species Phylogeny,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb01/moret.pdf,"B.M.E. Moret, S. Wyman, D.A. Bader, T. Warnow, and M. Ya",A New Implmentation and Detailed Study of Breakpoint Analysis,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb01/ren.pdf,"F. Ren, S. Ogishima, and H. Tanak",A New Algorithm for Analysis of Within-Host HIV-1 Evolution,48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb01/steinbachs.pdf,"J.E. Steinbachs, N.V. Schizas, and J.W.O. Ballar",Efficiencies of Genes and Accuracy of Tree-Building Methods in Recovering  a Known Drosophila Genealogy,49.0,True
