,pdf,authors,titles,number,available
37,https://psb.stanford.edu/psb-online/proceedings/psb18/rachidzaim.pdf,"Sarah Poole, Nigam Shah",Emergence of pathway-level composite biomarkers from converging gene set signals of heterogeneous transcriptomic responses,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb18/westra.pdf,"Samir Rachid Zaim, Qike Li, A. Grant Schissler, Yves A. Lussier",Analyzing metabolomics data for association with genotypes using two-component Gaussian mixture distributions,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb18/ching.pdf,"Yves A. Lussier†, Joanne Berghout, Francesca Vitali, Kenneth S. Ramos, Maricel Kann, Jason H. Moore",Pan-cancer analysis of expressed somatic nucleotide variants in long intergenic non-coding RNA,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb18/han_j.pdf,"Travers Ching, Lana X. Garmire",Convergent downstream candidate mechanisms of independent intergenic polymorphisms between co-classified diseases implicate epistasis among noncoding elements,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb18/johnson_t.pdf,"Jiali Han, Jianrong Li, Ikbel Achour, Lorenzo Pesce, Ian Foster, Haiquan Li, Yves A. Lussier",Network analysis of pseudogene-gene relationships: from pseudogene evolution to their functional potentials,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb18/manduchi.pdf,"Travis S. Johnson, Sihong Li, Jonathan R. Kho, Kun Huang, Yan Zhang",Leveraging putative enhancer-promoter interactions to investigate two-way epistasis in Type 2 Diabetes GWAS,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb18/boguslav.pdf,"Graciela Gonzalez-Hernandez, Abeed Sarker, Karen O’Connor, Casey Greene, Hongfang Liu",Improving precision in concept normalization,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb18/huang_e.pdf,"Mayla Boguslav, K. Bretonnel Cohen, William A. Baumgartner Jr., Lawrence E. Hunter",VisAGE: Integrating external knowledge into electronic medical record visualization,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb18/previde.pdf,"Edward W. Huang, Sheng Wang, ChengXiang Zhai",GeneDive: A gene interaction search and visualization tool to facilitate precision medicine,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb18/wang_s.pdf,"Paul Previde, Brook Thomas, Mike Wong, Emily K. Mallory, Dragutin Petkovic, Russ B. Altman, Anagha Kulkarni",Annotating gene sets by mining large literature collections with protein networks,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb18/wkshop-diversity.pdf,"Sheng Wang, Jianzhu Ma, Michael Ku Yu, Fan Zheng, Edward W. Huang, Jiawei Han, Jian Peng, Trey Ideker",The diversity and disparity in biomedical informatics (DDBI) workshop,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb18/wkshop-integrating.pdf,"William Southerland, S. Joshua Swamidass, Philip R. O. Payne, Laura Wiley, ClarLynda Williams-DeVane",Integrating community-level data resources for precision medicine research,48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb18/wkshop-machine.pdf,"William S. Bush, Dana C. Crawford, Farren Briggs, Darcy Freedman, Chantel Sloan",Machine learning and deep analytics for biocomputing: Call for better explainability,49.0,True
50,https://psb.stanford.edu/psb-online/proceedings/psb18/wrkshop-methods.pdf,"Dragutin Petkovic, Lester Kobzik, Christopher Re",Methods for examining data quality in healthcare integrated data repositories,50.0,True
51,https://psb.stanford.edu/psb-online/proceedings/psb18/erratum.pdf,"Vojtech Huser, Michael G. Kahn, Jeffrey S. Brown, Ramkiran Gouripeddi",ERRATUM: Identifying mutation specific cancer pathways using a structurally resolved protein interaction network,51.0,True
