,pdf,authors,titles,number,available
26,https://psb.stanford.edu/psb-online/proceedings/psb05/brown.pdf,"D. Brown, N. Krishnamurthy, J.M. Dale, W. Christopher, and K. Sjölander",Subfamily HMMS in Functional Genomics,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb05/chen-b.pdf,"B.Y. Chen, V.Y. Fofanov, D.M. Kristensen, M. Kimmel, O. Lichtarge, and L.E. Kavraki",Algorithms for Structural Comparison and Statistical Analysis of 3D Protein Motifs,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb05/nguyen.pdf,M.N. Nguyen and J.C. Rajapakse,Two-Stage Multi-Class Support Vector Machines to Protein Secondary Structure Prediction,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb05/pegg.pdf,"S.C.-H. Pegg, S. Brown, S. Ojha, C.C. Huang, T.E. Ferrin, and P.C. Babbitt",Representing Structure-Function Relationships in Mechanistically Diverse Enzyme Superfamilies,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb05/tang.pdf,"T. Tang, J. Xu, and M. Li",Discovering Sequence-Structure Motifs from Protein Segments and Two Applications,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb05/anantharaman.pdf,"T.S. Anantharaman, V. Mysore, and B. Mishra",Fast and Cheap Genome Wide Haplotype Construction via Optical Mapping,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb05/karchin.pdf,"R. Karchin, L.Kelly, and A. Sali",Improving Functional Annotation of Non-Synonomous SNPs with Information Theory,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb05/rogozin.pdf,"I.B. Rogozin, B.A. Malyarchuk, Y.I. Pavlov, and L. Milanesi",From Context-Dependence of Mutations to Molecular Mechanisms of Mutagenesis,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb05/webb-robertson.pdf,"B.M. Webb-Robertson, S.L. Havre, and D.A. Payne",A Bayesian Framework for SNP Identification,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb05/yampolsky.pdf,L.Y. Yampolsky and A. Stoltzfus,Untangling the Effects of Codon Mutation and Amino Acid Exchangeability,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb05/badea.pdf,L. Badea and D. Tilivea,Sparse Factorizations of Gene Expression Guided by Binding Data,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb05/bernard.pdf,A. Bernard and A.J. Hartemink,Informative Structure Priors: Joint Learning of Dynamic Regulatory Networks from Multiple Types of Data,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb05/chen-yu.pdf,Y. Chen and D. Xu,Genome-Scale Protein Function Prediction in Yeast Saccharomyces cerevisiae Through Integrating Multiple Sources of High-Throughput Data,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb05/debie.pdf,"T. De Bie, P. Monsieurs, K. Engelen, B. De Moor, N. Cristianini, and K. Marchal","Discovering Transcriptional Modules from Motif, Chip-Chip and Microarray Data",39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb05/frey.pdf,"B. Frey, Q. Morris, W. Zhang, N. Mohammad, and T. Hughes",GenRate: A Generative Model That Finds and Scores New Genes and Exons in Genomic Microarray Data,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb05/makita.pdf,"Y. Makita, M.J.L. De Hoon, N. Ogasawara, S. Miyano, and K. Nakai",Bayesian Joint Prediction of Associated Transcription Factors in Bacillus subtilis,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb05/philippakis.pdf,"A.A. Philippakis, F.S. He, and M.L. Bulyk",ModuleFinder: A Tool for Computational Discovery of Cis Regulatory Modules,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb05/qi.pdf,"Y. Qi, J. Klein-Seetharaman, and Z. Bar-Joseph",Random Forest Similarity for Protein-Protein Interaction Prediction from Multiple Sources,43.0,True
