,pdf,authors,titles,number,available
30,https://psb.stanford.edu/psb-online/proceedings/psb96/gernert.pdf,"K.M. Gernert, L.D. Bergman, B.D. Thomas, J.C. Plurad, J.S. Richardson, D.C. Richardson and L.D. Bergman,",Puzzle Pieces Defined: Locating Common Packing Units in Tertiary Protein Contacts,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb96/haussler.pdf,Brad Gulko and David Haussler,Using Multiple Alignments and Phylogenetic Trees to Detect RNA Secondary Structure.,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb96/horton.pdf,"Paul Horton,", A Branch and Bound Algorithm for Local Multiple Alignment,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb96/ihlenfeldt.pdf,Wolf-Dietrich Ihlenfeldt and Johann Gasteiger,"Beyond the Hyperactive Molecule: Search, Salvage and Visualization of Chemical Information from the Internet.",33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb96/johns.pdf,"Susan J. Johns, Steve M. Thompson, and A.Keith Dunker","An Introductory Course in Computational Molecular Biology: Rationale, History, Observations and Course Description.",34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb96/johnson.pdf,A. Peter Johnson and Zsolt Zsoldos,Visualisation in the SPROUT molecular design program.,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb96/judson.pdf,Richard Judson,Computational Evolution of a Model Polymer that Folds to a Specified Target Conformation,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb96/karp.pdf,Peter Karp,A Protocol for Maintaining Multidatabase Referential Integrity,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb96/kolinski.pdf,"Andrzej Kolinski, Jeffrey Skolnick and Adam Godzik",An algorithm for prediction of structural elements in small proteins,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb96/komeiji.pdf,"Y. Komeiji, H. Yokoyama, M. Uebayasi, M. Taiji, T. Fukushige, D. Sugimoto, R.Takata, A Shimizu and K. Itsukashi",A high performance system for molecular dynamics simulations of biomolecules using a special-purpose computer,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb96/koshi.pdf,"J. M. Koshi and R. A. Goldstein,",Correlating Mutation Matrices with Physical-Chemical Properties,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb96/koza.pdf,John R. Koza and David Andre,A Case Study Where Biology Inspired a Solution to a Computer Science Problem.,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb96/matsuda.pdf,H. Matsuda,Protein Phylogenetic Inference using Maximum Likelihood with a Genetic Algorithm,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb96/muller.pdf,Richard P. Muller and Arieh Warshel,Ab Initio Calculations of Free Energy Barriers for Chemical Reactions in Solution: Proton Transfer in [FHF]-,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb96/pan.pdf,"Jiann-Jong Pan and Jenn-Kang Hwang,",Mixed Quantum Mechanical/Molecular Mechanical Simulations of Chemical Reactions in Solution and in Enzymes by the Classical Trajectory Mapping Approach,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb96/pohorille.pdf,"Andrew Pohorille, Christophe Chipot, Michael H. New, and Michael A. Wilson",Molecular Modeling of Protocellular Functions,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb96/rufino.pdf,"Stephen D. Rufino, Luis E. Donate, Luc Canard, and Tom L. Blundell,","Analysis, clustering and prediction of the conformation of short and medium size loops connecting regular secondary structure",46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb96/swanson.pdf,E. Swanson and T. P. Lybrand,Computational Biology Instruction at the University of Washington Center for Bioengineering,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb96/tateishi.pdf,Erika Tateishi and Satoru Miyano,A Greedy Strategy for Finding Motifs from Yes-No Examples,48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb96/tropsha.pdf,"A. Tropsha, R. K. Singh, I. I. Vaisman and W. Zheng,",Statistical Geometry Analysis of Proteins: Implications for inverted structure prediction,49.0,True
50,https://psb.stanford.edu/psb-online/proceedings/psb96/vanderspoel.pdf,David Van Der Spoel and Herman J.C. Berendsen,"Determination of Proton Transfer Rate Constants Using Ab Initio, Molecular Dynamics and Density Matrix Evolution Calculations",50.0,True
51,https://psb.stanford.edu/psb-online/proceedings/psb96/verkhivker.pdf,Gennady Verkhivker,Empirical Free Energy Calculations of Human Immunodeficiency Virus Type 1 Protease Crystallographic Complexes. II. Knowledge-Based Ligand-Protein Interaction Potentials Applied to the Thermodynamic Analysis of Hydrophobic Mutations,51.0,True
52,https://psb.stanford.edu/psb-online/proceedings/psb96/vieth.pdf,"Michal Vieth, Andrzej Kolinski, Charles L. Brooks, III, and Jeffrey Skolnick,",Prediction of the quaternary structure of coiled coils: GCN4 leucine zipper and its mutants,52.0,True
53,https://psb.stanford.edu/psb-online/proceedings/psb96/vollhardt.pdf,H. Vollhardt and J. Brickmann,3D Molecular Graphics on the World Wide Web,53.0,True
54,https://psb.stanford.edu/psb-online/proceedings/psb96/wu.pdf,"Cathy H. Wu, Hsi-Lien Chen, Chin-Ju Lo and Jerry W. McLarty",Motif Identification Neural Design for Rapid and Sensitive Protein Family Search,54.0,True
55,https://psb.stanford.edu/psb-online/proceedings/psb96/yada.pdf,"Tetsushi Yada, Masato Ishikawa, Hidetoshi Tanaka and Kiyoshi Asai",Extraction of Hidden Markov Model Representations of Signal Patterns in DNA Sequences,55.0,True
56,https://psb.stanford.edu/psb-online/proceedings/psb96/akutsu.pdf,Tatsuya Akutsu,A Simple Alignment Algorithm for Three-dimensional Protein Structures.,56.0,True
57,https://psb.stanford.edu/psb-online/proceedings/psb96/alt-bagley.pdf,Russ B. Altman and Steven C. Bagley,Conserved biochemical features among four protease molecules with not structural or sequential homology.,57.0,False
58,https://psb.stanford.edu/psb-online/proceedings/psb96/altman-gersch.pdf,"Russ B. Altman, Robert Schmidt and Mark Gerstein",A library of low-variance cores for protein families.,58.0,False
59,https://psb.stanford.edu/psb-online/proceedings/psb96/biegansk2.pdf,"Paul Bieganski, John Riedl, John Carlis and Ernest F. Retzel,",Motif Explorer: A tool for interaction exploration of Amino Acid Sequence Motifs.,59.0,False
60,https://psb.stanford.edu/psb-online/proceedings/psb96/callan.pdf,"Ondine Harris Callan, On-Yee So and David C. Swinney", A New Mathematical Model of Slow-Binding Enzyme Inhibition,60.0,False
61,https://psb.stanford.edu/psb-online/proceedings/psb96/casari.pdf,"Georg Casari, Christos Ouzounis, Alfonso Valencia and Chris Sand",GeneQuiz II: Automatic Function Asignment for Genome Sequence Analysis.,61.0,False
62,https://psb.stanford.edu/psb-online/proceedings/psb96/delavega2.pdf,"Fancisco M. De La Vega, Carlos Cerpa, Gabriel Guarneros and Robert M. Farber",A Mutal Information Analysis of tRNA seqeuence and modification patterns distinctive of species and phylogentic domain.,62.0,False
63,https://psb.stanford.edu/psb-online/proceedings/psb96/de-rijk.pdf,"P. De Rijk and R. De Wachter,","tkDCSE, The dedicated comparitive sequence editor.",63.0,False
64,https://psb.stanford.edu/psb-online/proceedings/psb96/dubay2.pdf,Christopher Dubay and William Hersh Creating a curriculum for a Masters of Science program in Medical Informatics that develops biomedical computing skil,Creating a curriculum for a Masters of Science program in Medical Informatics that develops biomedical computing skills. ,64.0,False
65,https://psb.stanford.edu/psb-online/proceedings/psb96/dubay1.pdf,"Christopher J. Dubay, David Zimmerman and Bradley Popovich  Protocol Modeling in a Laboratory Information Management Sys", Protocol Modeling in a Laboratory Information Management System ,65.0,False
66,https://psb.stanford.edu/psb-online/proceedings/psb96/fujiwara.pdf,"Yukiko Fujiwara, Minoru Asogawa and Akihiko Konagaya",Motif extraction using an improved iterative duplication method for HMM topology learning.,66.0,False
67,https://psb.stanford.edu/psb-online/proceedings/psb96/grigoriev.pdf,"Andrei Grigoriev, Richard Mott and Hans Lehrach",Handling experimental noise and integrating different types of data in genomic mapping.,67.0,False
68,https://psb.stanford.edu/psb-online/proceedings/psb96/guan.pdf,X. Guan and E. Uberbacher,A fast lookup algorithm for detecting repetitive DNA sequences.,68.0,False
69,https://psb.stanford.edu/psb-online/proceedings/psb96/henn.pdf,"Chris Henn and Michael Teschner,",Molecular Inventor: Discovering novel compounds in a collaborative environment.,69.0,False
70,https://psb.stanford.edu/psb-online/proceedings/psb96/hodge.pdf,"C. N. Hodge, Z.W. Wasserman, P.F.W. Stouten, B.A. Luty and C. Liang",Fitting Flexible ligands into flexible active sites.,70.0,False
71,https://psb.stanford.edu/psb-online/proceedings/psb96/huang.pdf,"Conrad C. Huang, Gregory S. Couch, Eric F. Pettersen and Thomas E. Ferrin", Chimera: An extensible molecular modelling application constructed using standard components.,71.0,False
72,https://psb.stanford.edu/psb-online/proceedings/psb96/karp.pdf,Peter D. Karp and Suzanne M. Paley,Retrofitting existing applications and authoring new applications for the World Wide Web.,72.0,True
73,https://psb.stanford.edu/psb-online/proceedings/psb96/lebon.pdf,F. Lebon,Strategy for de novo computational drug design of HIV-1 PR inhibitors.,73.0,False
74,https://psb.stanford.edu/psb-online/proceedings/psb96/marstaller.pdf,J.E. Marstaller and M. D. Zorn,An electronic laboratory notebook based on the World Wide Web.,74.0,False
75,https://psb.stanford.edu/psb-online/proceedings/psb96/merz.pdf,Kenneth M. Merz Jr.Development and Application of Quantum Mechanical/Molecular Mechanical Coupled Potenti,Development and Application of Quantum Mechanical/Molecular Mechanical Coupled Potentials ,75.0,False
76,https://psb.stanford.edu/psb-online/proceedings/psb96/michelson.pdf,Seth Michelson,Biological control in tumor growth.,76.0,False
77,https://psb.stanford.edu/psb-online/proceedings/psb96/nishibata.pdf,"Yoshihiko Nishibata, Chiaki Fukushima, Momi Murase and Toshikazu Miyagishi", A New Approach to Peptide Ligand Design Based on Atom-by-atom de novo Design,77.0,False
78,https://psb.stanford.edu/psb-online/proceedings/psb96/olson.pdf,Arthur J. Olson and Bruce S. Duncan,Protein-protein docking using parametric surface representations.,78.0,False
79,https://psb.stanford.edu/psb-online/proceedings/psb96/rarey.pdf,"Matthias Rarey, Bernd Kramer, Christoph Bernd, and Thomas Lengau", Time-Efficient Docking of Similar Flexible Ligands,79.0,False
80,https://psb.stanford.edu/psb-online/proceedings/psb96/reese.pdf,"Martin G. Reese, Nomi L. Harris and Frank H. Eeckman",Large scale sequencing specific neural networks for promotor and splice site recognition.,80.0,False
81,https://psb.stanford.edu/psb-online/proceedings/psb96/reva.pdf,"B. A. Reva, A. V. Finkelstein, D. S. Rykunov and A. J. Olson",Building of self-avoidingt lattice models of proteins using a SCF-optimization,81.0,False
82,https://psb.stanford.edu/psb-online/proceedings/psb96/sanner.pdf,"Michel F. Sanner, Boris A. Reva, Alexei V. Finkelstein and Arthur J. Olson",Increasing accuracy of energy calculations of lattice models by adjusting the potentials.,82.0,False
83,https://psb.stanford.edu/psb-online/proceedings/psb96/tao.pdf,"Holly Tao, Zhen Tao Chu and Arieh Warshel",Quantitative studies of ligand-receptor interactions: A rapid evaluation of binding free energies of endothiapepsin to its inhibitors.,83.0,False
84,https://psb.stanford.edu/psb-online/proceedings/psb96/thompson.pdf,"Mark A. Thompson and Gregory K, Schenter, Excited states of the chromophores of the photosynthetic reaction center from Rhodopseudomonas viridis: A QM/MM study that includes MM polarizati",Excited states of the chromophores of the photosynthetic reaction center from Rhodopseudomonas viridis: A QM/MM study that includes MM polarization. ,84.0,False
85,https://psb.stanford.edu/psb-online/proceedings/psb96/vavilin.pdf,"V.A. Vavilin, S.V. Rytov and L.Ya. LokshinaSimulation Model and User-friendly Computer Program METHANE as a Tool for Effective Biogas Production During Anaerobic Conversion of Complex Organic Mat",Simulation Model and User-friendly Computer Program METHANE as a Tool for Effective Biogas Production During Anaerobic Conversion of Complex Organic Matter ,85.0,False
