,pdf,authors,titles,number,available
19,https://psb.stanford.edu/psb-online/proceedings/psb14/martin.pdf,"Alicia R. Martin, Gerard Tse, Carlos D. Bustamante, Eimear E. Kenny",Imputation-based Assessment of Next Generation Rare Exome Variant Arrays,19.0,True
20,https://psb.stanford.edu/psb-online/proceedings/psb14/oetjens.pdf,"Matthew Oetjens, William S. Bush, Kelly A. Birdwell, Holli H. Dilks, Erica A. Bowton, Joshua C. Denny, Russell A. Wilke, Dan M. Roden, Dana C. Crawford",Utilization of an EMR-Biorepository to Identify the Genetic Predictors of Calcineurin-Inhibitor Toxicity in Heart Transplant Recipients,20.0,True
21,https://psb.stanford.edu/psb-online/proceedings/psb14/parikh.pdf,"Ankur P. Parikh, Wei Wu, Eric P. Xing",Robust Reverse Engineering of Dynamic Gene Networks Under Sample Size Heterogeneity,21.0,True
22,https://psb.stanford.edu/psb-online/proceedings/psb14/patwardhan.pdf,"Anil Patwardhan, Michael Clark, Alex Morgan, Stephen Chervitz, Mark Pratt, Gabor Bartha, Gemma Chandratillake, Sarah Garcia, Nan Leng, Richard Chen",Variant Priorization and Analysis Incorporating Problematic Regions of the Genome,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb14/perina.pdf,"Alessandro Perina, Pietro Lovato, Nebojsa Jojic",Bags of Words Models of Epitope Sets: HIV Viral Load Regression with Counting Grids,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb14/zhe.pdf,"Shandian Zhe, Zenglin Xu, Yuan Qi, Peng Yu",Joint Association Discovery and Diagnosis of Alzheimer's Disease by Supervised Heterogeneous  Multiview Learning,24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb14/clark.pdf,"Wyatt T. Clark, Predrag Radivojac",Vector Quantization Kernels for the Classification of Protein Sequences and Structures,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb14/funk.pdf,"Christopher S. Funk, Lawrence E. Hunter, K. Bretonnel Cohen",Combining Heterogenous Data for Prediction of Disease Related and Pharmacogenes,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb14/han.pdf,Henry Han,A Novel Profile Biomarker Diagnosis for Mass Spectral Proteomics,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb14/ravikumarke.pdf,"Ravikumar K.E., Kavishwar B. Wagholikar, Hongfang Liu",Towards Pathway Curation Through Literature Mining - A Case Study Using PharmGKB,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb14/liu.pdf,"Yashu Liu, Zhi Nie, Jiayu Zhou, Michael Farnum, Vaibhav A Narayan, Gayle Wiittenberg, Jieping Ye",Sparse Generalized Functional Linear Model for Predicting Remission Status of Depression Patients,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb14/malinowski.pdf,"Jennifer Malinowski, Eric Farber-Eger, Dana C. Crawford",Development of a Data-Mining Algorithm to Identify Ages at Reproductive Milestones in Electronic Medical Records,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb14/vembu.pdf,"Shankar Vembu, Quaid Morris",An Efficient Algorithm to Integrate Network and Attribute Data for Gene Function Prediction,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb14/zitnik.pdf,"Marinka Zitnik, Blaz Zupan",Matrix Factorization-Based Data Fusion for Gene Function Prediction in Baker's Yeast and Slime Mold,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb14/wkshp-noncodingrnas.pdf,"Chao Cheng, Jason Moore, Casey Greene",Applications of Bioinformatics to Non-Coding RNAs in the Era of Next-Generation Sequencing,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb14/wkshp-nextgen.pdf,"Kristine A. Pattin, Anna C. Greene, Russ B. Altman, Lawrence E. Hunter, David A. Ross, James A. Foster, Jason H. Moore",Building the Next Generation of Quantitative Biologists,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb14/wkshp-autism.pdf,"Sarah A. Pendergrass, Santhosh Girirajan, Scott Selleck","Uncovering the Etiology of Autism Spectrum Disorders: Genomics, Bioinformatics, Environment, Data Collection and Exploration, and Future Possibilities",35.0,True
