,pdf,authors,titles,number,available
32,https://psb.stanford.edu/psb-online/proceedings/psb15/gao.pdf,"Tianxiang Gao, Petter Brodin, Mark M Davis, Vladimir Jojic",Drug-induced mRNA Signatures Are Enriched for the Minority of Genes that Are Highly Heritable,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb15/glicksberg.pdf,"Benjamin S. Glicksberg, Li Li, Wei-Yi Cheng, Khader Shameer, Jo\0x0308rg Hakenberg, Rafael Castellanos, Meng Ma, Lisong Shi, Hardik Shah, Joel T. Dudley, Rong Chen",An Integrative Pipeline for Multi-Modal Discovery of Disease Relationships,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb15/hinterberg.pdf,"Michael A. Hinterberg, David P. Kao, Michael R. Bristow, Lawrence E. Hunter, J. David Port, Carsten Goerg",PEAX: Interactive Visual Analysis and Exploration of Complex Clinical Phenotype and Gene Expression Association,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb15/huang.pdf,"Grace T. Huang, Ioannis Tsamardinos, Vineet Raghu, Naftali Kaminski, Panayiotis V. Benos",T-ReCS: Stable Selection of Dynamically Formed Groups of Features with Application to Prediction of Clinical Outcomes,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb15/makashir.pdf,"Sumit B. Makashir, Leah C. Kottyan, Matthew T. Weirauch",Meta-Analysis of Differential Gene Co-Expression: Application to Lupus,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb15/nie.pdf,"Zhi Nie, Tao Yang, Yashu Liu, Binbin Lin, Qingyang Li, Vaibhav A Narayan, Gayle Wittenberg, Jieping Ye",Melancholic Depression Prediction by Identifying Representative Features in Metabolic and Microarray Profiles with Missing Values,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb15/sengupta.pdf,"Subhajit Sengupta, Jin Wang, Juhee Lee, Peter Mueller, Kamalakar Gulukota, Arunava Banerjee, Yuan Ji",BayClone: Bayesian Nonparametric Inference of Tumor Subclones Using NGS Data,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb15/wkshop-human.pdf,James M. Sikela,Human Evolutionary Genomics and the Search for the Genes that Made Us Human,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb15/wkshop-discovery.pdf,Vasant Honavar,Discovery Informatics in Biological and Biomedical Sciences: Research Challenges and Opportunities,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb15/wkshp-public.pdf,"Richard Gayle, Mark Minie, Erik Nilsson",Inviting the Public: The Impact on Informatics Arising from Emerging Global Health Research Paradigms,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb15/wkshop-bioinfo.pdf,"Kristine A. Pattin, Anna C. Greene, Russ B. Altman, Kevin B. Cohen, Elizabeth Wethington, Carsten Goerg, Lawrence E. Hunter, Spencer V. Muse, Predrag Radivojac, Jason H. Moore",Training the Next Generation of Quantitative Biologists in the Era of Big Data,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb15/erratum.pdf,Pacific Symposium on Biocomputing 20:493-505(2015),"ERRATUM: Next-Generation Analysis of Cataracts: Determining Knowledge Driven Gene-Gene Interactions Using Biofilter, and Gene-Environment Interactions Using the PhenX Toolkit",43.0,True
