,pdf,authors,titles,number,available
22,https://psb.stanford.edu/psb-online/proceedings/psb06/pratapa.pdf,"Pallavi N. Pratapa, Edward F. Patz, Jr., Alexander J. Hartemink",Finding Diagnostic Biomarkers in Proteomic Spectra,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb06/tendulkar.pdf,"Ashish V. Tendulkar, Babatunde Ogunnaike, and Pramod P. Wangikar",Gaussian Mixture Modeling of Helix Subclasses: Structure and Sequence Variations,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb06/wang_h.pdf,"Haipeng Wang, Yan Fu, Ruixiang Sun, Simin He, Rong Zeng, and Wen Gao",An SVM Scorer for More Sensitive and Reliable Peptide Identification via Tandem Mass Spectrometry,24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb06/wang_p.pdf,"Pei Wang, Hua Tang, Heidi Zhang, Jeffrey Whiteaker, Amanda G. Paulovich, and Martin Mcintosh",Normalization Regarding Non-Random Missing Values in High-Throughput Mass Spectrometry Data,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb06/yan.pdf,"Bo Yan, Tong Zhou, Peng Wang, Zhijie Liu, Vincent A. Emanuele II, Victor Olman, and Ying Xu",A Point-Process Model for Rapid Identification of Post-Translational Modifications,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb06/zhang_x.pdf,Xu Zhang  and Tamer Kahveci,A New Approach for Alignment of Multiple Proteins,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb06/bandyopadhyay.pdf,"Sourav Bandyopadhyay, Ryan Kelley, and Trey Ideker",Discovering Regulated Networks During HIV-1 Latency and Reactivation,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb06/chen_j.pdf,"Jake Yue Chen, Changyu Shen, and Andrey Y. Sivachenko",Mining Alzheimer Disease Relevant Proteins from Integrated Protein Interactome Data,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb06/gunewardena.pdf,Sumedha Gunewardena and Zhaolei Zhang,Accounting for Structural Properties and Nucleotide Co-variations in the Quantitative Prediction of Binding Affinities of Protein-DNA Interactions,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb06/robinson.pdf,"Mark Robinson, Yi Sun, Rene Te Boekhorst, Paul Kaye, Rod Adams, Neil Davey, and Alistair G. Rust",Improving Computational Predictions of Cis- Regulatory Binding Sites,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb06/singh.pdf,"Rohit Singh, Jinbo Xu, and Bonnie Berger",Struct2Net: Integrating Structure into Protein-Protein Interaction Prediction,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb06/terribilini.pdf,"Michael Terribilini, Jae-Hyung Lee, Changhui Yan, Robert L. Jernigan, Susan Carpenter, Vasant Honavar, and Drena Dobbs","Identifying Interaction Sites in ""Recalcitrant"" Proteins:  Predicted Protein and RNA Binding Sites in Rev Proteins of HIV-1 and EIAV Agree with Experimental Data",33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb06/troncale.pdf,"Sylvie Troncale, Fariza Tahi, David Campard, Jean-Pierre Vannier, and Janine Guespin",Modeling and Simulation with Hybrid Functional Petri Nets of the Role of Interleukin-6 in Human Early Haematopoiesis,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb06/ye.pdf,"Yuzhen Ye, Zhanwen Li, and Adam Godzik",Modeling and Analyzing Three-Dimensional Structures of Human Disease Proteins,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb06/castellana.pdf,"Natalie Castellana, Kedar Dhamdhere, Srinath Sridhar, and Russell Schwartz",Relaxing Haplotype Block Models for Association Testing,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb06/chen_l.pdf,"Lina Chen, H. Eduardo Velasco Mondragon, Eduardo Lazcano-Ponce, Andrew Collins, and Yin Yao Shugart","Effect of the Peroxisome Proliferators-Activated Receptor (PPAR) Gamma 3 Gene on BMI in 1,210 School Students from Morelos, Mexico",37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb06/debakker.pdf,"Paul I.W. De Bakker, Robert R. Graham, David Altshuler, Brian E. Henderson, and Christopher A. Haiman",Transferability of Tag SNPs to Capture Common Genetic Variation in DNA Repair Genes Across Multiple Populations,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb06/delavega.pdf,"Francisco M. De La Vega, Hadar I. Isaac, and Charles R. Scafe",A Tool for Selecting SNPs for Association Studies Based on Observed Linkage Disequilibrium Patterns,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb06/dudek.pdf,"Scott M. Dudek, Alison A. Motsinger, Digna R. Velez, Scott M. Williams, and Marylyn D. Ritchie",Data Simulation Software for Whole-Genome Association and Other Studies in Human Genetics,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb06/gopalakrishnan.pdf,Shyam Gopalakrishnan and Zhaohui S. Qin,TagSNP Selection Based on Pairwise LD Criteria and Power Analysis in Association Studies,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb06/kraft.pdf,Peter Kraft,Efficient Two-Stage Genome-Wide Association Designs Based on False Positive Report Probabilities,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb06/magi.pdf,"Reedik Magi, Lauris Kaplinski, and Maido Remm",The Whole Genome TagSNP Selection and Transferability Among HapMap Populations,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb06/borgwardt.pdf,"Karsten M. Borgwardt, S.V.N. Vishwanathan, and Hans-Peter Kriegel",Class Prediction from Time Series Gene Expression Profiles Using Dynamical Systems Kernels,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb06/imoto.pdf,"Seiya Imoto, Yoshinori Tamada, Hiromitsu Araki, Kaori Yasuda, Cristin G. Print, Stephen D. Charnock-Jones, Deborah Sanders, Christopher J. Savoie, Kousuke Tashiro, Satoru Kuhara, and Satoru Miyano",Computational Strategy for Discovering Druggable Gene Networks from Genome-Wide RNA Expression Profiles,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb06/lin.pdf,"Min Lin, Rongling Wu, and Julie Johnson",A Bivariate Functional Mapping Model for Identifying Haplotypes that Control Drug Response for Systolic and Diastolic Blood Pressures,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb06/motsinger.pdf,"Alison A.  Motsinger, Brian S. Donahue, Nancy J. Brown, Dan M. Roden, and Marylyn D. Ritchie",Risk Factor Interactions and Genetic Effects Associated with Post-Operative Atrial Fibrillation,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb06/richter.pdf,"Lothar Richter, Ulrich Ruckert, and Stefan Kramer",Learning a Predictive Model for Growth Inhibition from the NCI DTP Human Tumor Cell Line Screening Data: Does Gene Expression Make a Difference?,48.0,True
