,pdf,authors,titles,number,available
12,https://psb.stanford.edu/psb-online/proceedings/psb12/mitrea.pdf,Diana M. Mitrea and Richard W. Kriwacki,Cryptic Disorder: An Order-Disorder Transformation Regulates the Function of Nucleophosmin,12.0,True
13,https://psb.stanford.edu/psb-online/proceedings/psb12/patil.pdf,"Ashwini Patil, Shunsuke Teraguchi, Huy Dinh, Kenta Nakai, and Daron M Standley",Functional Annotation of Intrinsically Disordered Domains by Their Amino Acid Content Using IDD Navigator,13.0,True
14,https://psb.stanford.edu/psb-online/proceedings/psb12/peng.pdf,Zhenling Peng and Lukasz Kurgan,On the Complementarity of the Consensus-Based Disorder Prediction,14.0,True
15,https://psb.stanford.edu/psb-online/proceedings/psb12/vuzman.pdf,"Dana Vuzman, Yonit Hoffman, and Yaakov Levy",Modulating Protein-DNA Interactions by Post-Translational Modifications at Disordered Regions,15.0,True
16,https://psb.stanford.edu/psb-online/proceedings/psb12/bunge.pdf,"John Bunge, Dankmar Boehning, Heather Allen, and James A. Foster",Estimating Population Diversity with Unreliable Low Frequency Counts,16.0,True
17,https://psb.stanford.edu/psb-online/proceedings/psb12/fukuyama.pdf,"Julia Fukuyama, Paul J. Mcmurdie, Les Dethlefsen, David A. Relman, and Susan Holmes",Comparisons of Distance Methods for Combining Covariates and Abundances in Microbiome Studies,17.0,True
18,https://psb.stanford.edu/psb-online/proceedings/psb12/hugo.pdf,"Alys Hugo, Douglas J. Baxter, William R. Cannon, Ananth Kalyanaraman, Gaurav Kulkarni, and Stephen J. Callister",Proteotyping of Microbial Communities by Optimization of Tandem Mass Spectrometry Data Interpretation,18.0,True
19,https://psb.stanford.edu/psb-online/proceedings/psb12/mcmurdie.pdf,Paul J. McMurdie and Susan Holmes,phyloseq: A Bioconductor Package for Handling and Analysis of High-Throughput Phylogenetic Sequence Data,19.0,True
20,https://psb.stanford.edu/psb-online/proceedings/psb12/mirarab.pdf,"Siavash Mirarab, Nam Nguyen, and Tandy Warno",SEPP: SATe -Enabled Phylogenetic Placement,20.0,True
21,https://psb.stanford.edu/psb-online/proceedings/psb12/zhang-q.pdf,"Quan Zhang, Thomas G. Doak, and Yuzhen Ye",Artificial Functional Difference Between Microbial Communities Caused by Length Difference of Sequencing Reads,21.0,True
22,https://psb.stanford.edu/psb-online/proceedings/psb12/zhang-y.pdf,Yuan Zhang and Yanni Sun,MetaDomain: A Profile HMM-Based Protein Domain Classification Tool for Short Sequences,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb12/franzosa.pdf,Eric A. Franzosa and Yu Xia,Structural Models for Host-Pathogen Protein-Protein Interactions: Assessing Coverage and Bias,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb12/gordan.pdf,"Raluca Gordan, Saumyadipta Pyne, and Martha L. Bulyk","Identification of Cell Cycle-Regulated, Putative Hyphal Genes in Candida Albicans",24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb12/nouretdinov.pdf,"Ilia Nouretdinov, Alex Gammerman, Yanjun Qi, and Judith Klein-Seetharaman",Determining Confidence of Predicted Interactions Between HIV-1 and Human Proteins Using Conformal Method,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb12/curtis.pdf,"Ross E. Curtis, Junming Yin, Peter Kinnaird, and Eric P. Xing",Finding Genome-Transcriptome-Phenome Associations with Structured Association Mapping and Visualization in GenAMap,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb12/karczewski.pdf,"Konrad J. Karczewski, Robert P. Tirrell, Pablo Cordero, Nicholas P. Tatonetti, Joel T. Dudley, Keyan Salari, Michael Snyder, Russ B. Altman, and Stuart K. Kim","Interpretome: A Freely Available, Modular, and Secure Personal Genome Interpretation Engine",27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb12/pal.pdf,Ranadip Pal and Noah Berlow,A Kinase Inhibition Map Approach for Tumor Sensitivity Prediction and Combination Therapy Design for Targeted Drugs,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb12/warde-farley.pdf,"David Warde-Farley, Michael Brudno, Quaid Morris, and Anna Goldenberg",Mixture Model for Sub-Phenotyping in GWAS,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb12/buyko.pdf,"Ekaterina Buyko, Elena Beisswanger, and Udo Hahn",The Extraction of Pharmacogenetic and Pharmacogenomic Relations - A Case Study Using PharmGKB,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb12/hoehndorf.pdf,"Robert Hoehndorf, Anika Oellrich, Dietrich Rebholz-Schuhmann, Paul Schofield, and Georgios V. Gkoutos",Linking PharmGKB to Phenotype Studies and Animal Models of Disease for Drug Repurposing,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb12/pathak.pdf,"Jyotishman Pathak, Laura C. Weiss, Matthew J. Durski, Qian Zhu, Robert R. Freimuth, and Christopher G. Chute",Integrating VA's NDF-RT Drug Terminology with PharmGKB: Preliminary Results,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb12/percha.pdf,"Bethany Percha, Yael Garten, and Russ B. Altman",Discovery and Explanation of Drug-Drug Interactions via Text Mining,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb12/wu-y.pdf,"Yonghui Wu, Mei Liu, W. Jim Zheng, Zhongming Zhao, and Hua Xu",Ranking Gene-Drug Relationships in Biomedical Literature Using Latent Dirichlet Allocation,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb12/wkshop-sfcc.pdf,"William Stafford Noble, C. Anthony Blau, Job Dekker, Zhi-Jun Duan, and Yi Mao",The Structure and Function of Chromatin and Chromosomes,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb12/wkshop-law.pdf,Greg Hampikian and Eric M. Meslin,"Law, Bioethics and the Current Status of Ownership, Privacy, Informed Consent in the Genomic Age",36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb12/wkshop-pharma.pdf,"Marylyn Ritchie, Nancy Cox, Cheng Cheng, Scott Weiss, Teri Klein and Russ Altman",Systems Pharmacogenomics-Bridging the Gap,37.0,True
