,pdf,authors,titles,number,available
43,https://psb.stanford.edu/psb-online/proceedings/psb17/verma.pdf,"Shefali S. Verma, Anastasia M. Lucas, Daniel R. Lavage, Joseph B. Leader, Raghu Metpally, Sarathbabu Krishnamurthy, Frederick Dewey, Ingrid Borecki, Alexander Lopez, John Overton, John Penn, Jeffrey Reid, Sarah A. Pendergrass, Gerda Breitwieser, Marylyn D. Ritchie",Identifying Genetic Associations with Variability in Metabolic Health and Blood Count Laboratory Values: Diving into the Quantitative Traits by Leveraging Longitudinal Data from an EHR,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb17/wiley.pdf,"Laura Wiley, Jacob VanHouten, David Samuels, Melinda Aldrich, Dan Roden, Josh Peterson, Joshua Denny",Strategies for Equitable Pharmacogenomic-Guided Warfarin Dosing Among European and African American Individuals in a Clinical Population,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb17/aevermann.pdf,"Brian Aevermann, Jamison Mccorrison, Pratap Venepally, Rebecca Hodge, Trygve Bakken, Jeremy Miller, Mark Novotny, Danny N. Tran, Francisco Diez-Fuertes, Lena Christiansen, Fan Zhang, Frank Steemers, Roger S. Lasken, Ed Lein, Nicholas Schork, Richard H. Scheuermann",Production of a Preliminary Quality Control Pipeline for Single Nuclei RNA-Seq and Its Application in the Analysis of Cell Type Diversity of Post-Mortem Human Brain Neocortex,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb17/cordero.pdf,"Pablo Cordero, Joshua M. Stuart","Tracing Co-Regulatory Network Dynamics in Noisy, Single-Cell Transcriptome Trajectories",46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb17/fread.pdf,"Kristin I. Fread, William D. Strickland, Garry P. Nolan, Eli R. Zunder",An Updated Debarcoding Tool for Mass Cytometry with Cell Type-Specific and Cell Sample-Specific Stringency Adjustment,47.0,True
48,https://psb.stanford.edu/psb-online/proceedings/psb17/johnson.pdf,"Travis Johnson, Zachary Abrams, Yan Zhang, Kun Huang",Mapping Neuronal Cell Types Using Integrative Multi-Species Modeling of Human and Mouse Single Cell RNA Sequencing,48.0,True
49,https://psb.stanford.edu/psb-online/proceedings/psb17/kanigelwinner.pdf,"Kimberly R. Kanigel Winner, James C. Costello",A Spatiotemporal Model to Simulate Chemotherapy Regimens for Heterogeneous Bladder Cancer Metastases to the Lung,49.0,True
50,https://psb.stanford.edu/psb-online/proceedings/psb17/kim.pdf,"Juho Kim, Nate Russell, Jian Peng",Scalable Visualization for High-dimensional Single-cell Data,50.0,True
51,https://psb.stanford.edu/psb-online/proceedings/psb17/wkshop-harnessing.pdf,"Kun-Hsing Yu, Steven N. Hart, Rachel Goldfeder, Qiangfeng Cliff Zhang, Stephen C. J. Parker, Michael Snyder",Harnessing Big Data for Precision Medicine: Infrastructures and Applications,51.0,True
52,https://psb.stanford.edu/psb-online/proceedings/psb17/wkshop-training.pdf,"Lana Garmire, Stephen Gliske, Quynh C Nguyen, Jonathan H. Chen, Shamim  Nemati, John D. Van Horn, Jason H. Moore, Carol Shreffler, Michelle Dunn",The Training of Next Generation Data Scientists in Biomedicine,52.0,True
53,https://psb.stanford.edu/psb-online/proceedings/psb17/wkshop-noboundary.pdf,"Jason H. Moore, Steven F. Jennings, Casey S. Greene, Lawrence E. Hunter, Andy D. Perkins, Clarlynda Williams-Devane, Donald C. Wunsch, Zhongming Zhao, Xiuzhen Huang",No-Boundary Thinking in Bioinformatics,53.0,True
54,https://psb.stanford.edu/psb-online/proceedings/psb17/wkshop-opendata.pdf,"Philip R.O. Payne, Kun Huang, Nigam H. Shah, Jessica Tenenbaum",Open Data for Discovery Science,54.0,True
